strain,stress_MPa,elastic_strain,plastic_strain
0.00421,306.5292733762685,0.004193286913492045,1.671308650795511e-05
0.004220000000000001,307.22033102289674,0.004202740506469176,1.7259493530825086e-05
0.00423,307.91024605768155,0.0042121784686413345,1.782153135866573e-05
0.004240000000000001,308.59899244217,0.004221600443805335,1.8399556194665517e-05
0.00425,309.28654382042475,0.004231006071414839,1.8993928585161156e-05
0.004260000000000001,309.972873527159,0.004240394986691641,1.960501330835942e-05
0.00427,310.65795459646506,0.004249766820745076,2.023317925492398e-05
0.00428,311.3417597711476,0.004259121200699694,2.0878799300305846e-05
0.00429,312.0242615126624,0.004268457749831223,2.154225016877745e-05
0.0043,312.70543201166595,0.0042777760877108885,2.2223912289111476e-05
0.0043100000000000005,313.38524319918076,0.00428707583035815,2.29241696418506e-05
0.00432,314.06366675837126,0.0042963565904017955,2.3643409598204587e-05
0.0043300000000000005,314.74067413693615,0.004305617977249468,2.4382022750532237e-05
0.00434,315.4162365601096,0.004314859597265522,2.5140402734478463e-05
0.004350000000000001,316.09032504427125,0.004324081053957199,2.5918946042801164e-05
0.00436,316.76291041115576,0.0043332819481690255,2.6718051830974636e-05
0.004370000000000001,317.4339633026585,0.004342461878285343,2.7538121714658012e-05
0.00438,318.1034541962242,0.004351620440440824,2.8379559559176155e-05
0.004390000000000001,318.77135342081067,0.00436075722873886,2.9242771261140527e-05
0.0044,319.43763117341234,0.004369871835477597,3.012816452240344e-05
0.004410000000000001,320.1022575361304,0.004378963851383453,3.10361486165478e-05
0.00442,320.7652024937713,0.004388032865851865,3.196713414813524e-05
0.004430000000000001,321.4264359519574,0.004397078467195039,3.29215328049616e-05
0.00444,322.08592775572527,0.004406100242896379,3.3899757103621544e-05
0.00445,322.74364770859324,0.004415097779871317,3.490222012868336e-05
0.00446,323.3995655920713,0.004424070664734218,3.5929335265782666e-05
0.00447,324.0536511855871,0.004433018484070959,3.6981515929040976e-05
0.0044800000000000005,324.7058742868021,0.004441940824716855,3.8059175283145646e-05
0.00449,325.3562047322847,0.004450837274039462,3.9162725960537915e-05
0.0045000000000000005,326.004612418512,0.004459707420225882,4.02925797741184e-05
0.00451,326.6510673231643,0.004468550852574067,4.1449147425933267e-05
0.004520000000000001,327.2955395266803,0.004477367161787692,4.2632838212308503e-05
0.00453,327.9379992340329,0.004486155940274047,4.384405972595283e-05
0.004540000000000001,328.5784167966925,0.0044949167824444945,4.508321755550618e-05
0.00455,329.2167627347352,0.004503649285016897,4.6350714983102795e-05
0.004560000000000001,329.85300775905716,0.0045123530473195235,4.764695268047719e-05
0.00457,330.48712279365475,0.0045210276715958245,4.8972328404175806e-05
0.004580000000000001,331.1190789979271,0.0045296727633095364,5.032723669046429e-05
0.00459,331.748847788959,0.004538287931449507,5.171206855049317e-05
0.004600000000000001,332.3764008637411,0.004546872788833667,5.3127211166333586e-05
0.00461,333.0017102212827,0.004555426952411528,5.4573047588472694e-05
0.00462,333.6247481845737,0.00456395004356462,5.60499564353804e-05
0.0046300000000000004,334.24548742235197,0.004572441688404268,5.755831159573281e-05
0.00464,334.86390097062974,0.00458090151806607,5.909848193392988e-05
0.0046500000000000005,335.4799622539382,0.004589329169000522,6.067083099947808e-05
0.00466,336.093645106244,0.004597724283259152,6.227571674084775e-05
0.0046700000000000005,336.7049237914965,0.004606086508775602,6.391349122439847e-05
0.00468,337.3137730237611,0.004614415499641054,6.558450035894572e-05
0.004690000000000001,337.9201679869009,0.004622710916373473,6.728908362652747e-05
0.0047,338.52408435376185,0.004630972426180053,6.902757381994744e-05
0.004710000000000001,339.1254983048258,0.004639199703212391,7.080029678760945e-05
0.00472,339.7243865462915,0.004647392428813837,7.260757118616318e-05
0.004730000000000001,340.3207263275482,0.004655550291758525,7.444970824147575e-05
0.00474,340.9144954580063,0.004663672988481618,7.63270115183819e-05
0.004750000000000001,341.5056723232541,0.004671760223300329,7.82397766996715e-05
0.00476,342.0942359005055,0.004679811708625246,8.018829137475432e-05
0.004770000000000001,342.68016577331605,0.0046878271651616425,8.217283483835831e-05
0.00478,343.26344214553365,0.004695806322100323,8.419367789967713e-05
